RecordID,Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value,HDI
365,Comoros,F,Age,35-49,... for at least one specific reason,01/01/2012,36.6,156
85,Comoros,F,Age,15-24,... if she argues with him,01/01/2012,18.1,156
85,Comoros,F,Age,25-34,... if she argues with him,01/01/2012,14.2,156
85,Comoros,F,Age,35-49,... if she argues with him,01/01/2012,13.4,156
155,Comoros,F,Age,15-24,... if she goes out without telling him,01/01/2012,30.6,156
155,Comoros,F,Age,25-34,... if she goes out without telling him,01/01/2012,26.4,156
155,Comoros,F,Age,35-49,... if she goes out without telling him,01/01/2012,27,156
225,Comoros,F,Age,15-24,... if she neglects the children,01/01/2012,32.9,156
225,Comoros,F,Age,25-34,... if she neglects the children,01/01/2012,27,156
225,Comoros,F,Age,35-49,... if she neglects the children,01/01/2012,27.7,156
295,Comoros,F,Age,15-24,... if she refuses to have sex with him,01/01/2012,20.6,156
295,Comoros,F,Age,25-34,... if she refuses to have sex with him,01/01/2012,19.9,156
295,Comoros,F,Age,35-49,... if she refuses to have sex with him,01/01/2012,19,156
365,Comoros,F,Education,Higher,... for at least one specific reason,01/01/2012,23.7,156
365,Comoros,F,Education,No education,... for at least one specific reason,01/01/2012,39.7,156
365,Comoros,F,Education,Primary,... for at least one specific reason,01/01/2012,41.8,156
365,Comoros,F,Education,Secondary,... for at least one specific reason,01/01/2012,40.7,156
85,Comoros,F,Education,Higher,... if she argues with him,01/01/2012,6.9,156
85,Comoros,F,Education,No education,... if she argues with him,01/01/2012,18.1,156
85,Comoros,F,Education,Primary,... if she argues with him,01/01/2012,15.3,156
85,Comoros,F,Education,Secondary,... if she argues with him,01/01/2012,16.1,156
155,Comoros,F,Education,Higher,... if she goes out without telling him,01/01/2012,16.1,156
155,Comoros,F,Education,No education,... if she goes out without telling him,01/01/2012,29.1,156
155,Comoros,F,Education,Primary,... if she goes out without telling him,01/01/2012,32.5,156
155,Comoros,F,Education,Secondary,... if she goes out without telling him,01/01/2012,28.7,156
225,Comoros,F,Education,Higher,... if she neglects the children,01/01/2012,17.6,156
225,Comoros,F,Education,No education,... if she neglects the children,01/01/2012,29.6,156
225,Comoros,F,Education,Primary,... if she neglects the children,01/01/2012,33.1,156
225,Comoros,F,Education,Secondary,... if she neglects the children,01/01/2012,31.2,156
295,Comoros,F,Education,Higher,... if she refuses to have sex with him,01/01/2012,12.9,156
295,Comoros,F,Education,No education,... if she refuses to have sex with him,01/01/2012,22.7,156
295,Comoros,F,Education,Primary,... if she refuses to have sex with him,01/01/2012,22.7,156
295,Comoros,F,Education,Secondary,... if she refuses to have sex with him,01/01/2012,18.3,156
365,Comoros,F,Employment,Employed for cash,... for at least one specific reason,01/01/2012,39.7,156
365,Comoros,F,Employment,Employed for kind,... for at least one specific reason,01/01/2012,49.7,156
365,Comoros,F,Employment,Unemployed,... for at least one specific reason,01/01/2012,36,156
85,Comoros,F,Employment,Employed for cash,... if she argues with him,01/01/2012,15.2,156
85,Comoros,F,Employment,Employed for kind,... if she argues with him,01/01/2012,17.2,156
85,Comoros,F,Employment,Unemployed,... if she argues with him,01/01/2012,15.5,156
155,Comoros,F,Employment,Employed for cash,... if she goes out without telling him,01/01/2012,30.1,156
155,Comoros,F,Employment,Employed for kind,... if she goes out without telling him,01/01/2012,34,156
155,Comoros,F,Employment,Unemployed,... if she goes out without telling him,01/01/2012,26.1,156
225,Comoros,F,Employment,Employed for cash,... if she neglects the children,01/01/2012,30.9,156
225,Comoros,F,Employment,Employed for kind,... if she neglects the children,01/01/2012,37.5,156
225,Comoros,F,Employment,Unemployed,... if she neglects the children,01/01/2012,27.2,156
295,Comoros,F,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2012,20.7,156
295,Comoros,F,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2012,27.5,156
295,Comoros,F,Employment,Unemployed,... if she refuses to have sex with him,01/01/2012,17.8,156
365,Comoros,F,Marital status,Married or living together,... for at least one specific reason,01/01/2012,38.7,156
365,Comoros,F,Marital status,Never married,... for at least one specific reason,01/01/2012,40.5,156
365,Comoros,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2012,34.1,156
85,Comoros,F,Marital status,Married or living together,... if she argues with him,01/01/2012,15,156
85,Comoros,F,Marital status,Never married,... if she argues with him,01/01/2012,17.2,156
85,Comoros,F,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2012,14.3,156
155,Comoros,F,Marital status,Married or living together,... if she goes out without telling him,01/01/2012,28.1,156
155,Comoros,F,Marital status,Never married,... if she goes out without telling him,01/01/2012,29.1,156
155,Comoros,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2012,27.1,156
225,Comoros,F,Marital status,Married or living together,... if she neglects the children,01/01/2012,29.2,156
225,Comoros,F,Marital status,Never married,... if she neglects the children,01/01/2012,31.2,156
225,Comoros,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2012,26.9,156
295,Comoros,F,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2012,20.6,156
295,Comoros,F,Marital status,Never married,... if she refuses to have sex with him,01/01/2012,19.3,156
295,Comoros,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2012,17.8,156
365,Comoros,F,Residence,Rural,... for at least one specific reason,01/01/2012,43.3,156
365,Comoros,F,Residence,Urban,... for at least one specific reason,01/01/2012,30.3,156
85,Comoros,F,Residence,Rural,... if she argues with him,01/01/2012,18,156
85,Comoros,F,Residence,Urban,... if she argues with him,01/01/2012,11,156
155,Comoros,F,Residence,Rural,... if she goes out without telling him,01/01/2012,31.3,156
155,Comoros,F,Residence,Urban,... if she goes out without telling him,01/01/2012,22.5,156
225,Comoros,F,Residence,Rural,... if she neglects the children,01/01/2012,32.7,156
225,Comoros,F,Residence,Urban,... if she neglects the children,01/01/2012,23.8,156
295,Comoros,F,Residence,Rural,... if she refuses to have sex with him,01/01/2012,23.4,156
295,Comoros,F,Residence,Urban,... if she refuses to have sex with him,01/01/2012,13.1,156
365,Comoros,M,Age,15-24,... for at least one specific reason,01/01/2012,26,156
365,Comoros,M,Age,25-34,... for at least one specific reason,01/01/2012,14.1,156
365,Comoros,M,Age,35-49,... for at least one specific reason,01/01/2012,8.4,156
85,Comoros,M,Age,15-24,... if she argues with him,01/01/2012,11.9,156
85,Comoros,M,Age,25-34,... if she argues with him,01/01/2012,4.8,156
85,Comoros,M,Age,35-49,... if she argues with him,01/01/2012,1.6,156
155,Comoros,M,Age,15-24,... if she goes out without telling him,01/01/2012,10.8,156
155,Comoros,M,Age,25-34,... if she goes out without telling him,01/01/2012,5.4,156
155,Comoros,M,Age,35-49,... if she goes out without telling him,01/01/2012,3.3,156
225,Comoros,M,Age,15-24,... if she neglects the children,01/01/2012,12.8,156
225,Comoros,M,Age,25-34,... if she neglects the children,01/01/2012,4.6,156
225,Comoros,M,Age,35-49,... if she neglects the children,01/01/2012,4.4,156
295,Comoros,M,Age,15-24,... if she refuses to have sex with him,01/01/2012,10.1,156
295,Comoros,M,Age,25-34,... if she refuses to have sex with him,01/01/2012,9.5,156
295,Comoros,M,Age,35-49,... if she refuses to have sex with him,01/01/2012,3.8,156
365,Comoros,M,Education,Higher,... for at least one specific reason,01/01/2012,6.8,156
365,Comoros,M,Education,No education,... for at least one specific reason,01/01/2012,18.7,156
365,Comoros,M,Education,Primary,... for at least one specific reason,01/01/2012,18.1,156
365,Comoros,M,Education,Secondary,... for at least one specific reason,01/01/2012,19.1,156
85,Comoros,M,Education,Higher,... if she argues with him,01/01/2012,1.4,156
85,Comoros,M,Education,No education,... if she argues with him,01/01/2012,6.7,156
85,Comoros,M,Education,Primary,... if she argues with him,01/01/2012,7.1,156
85,Comoros,M,Education,Secondary,... if she argues with him,01/01/2012,8,156
155,Comoros,M,Education,Higher,... if she goes out without telling him,01/01/2012,2.7,156
155,Comoros,M,Education,No education,... if she goes out without telling him,01/01/2012,10.1,156
155,Comoros,M,Education,Primary,... if she goes out without telling him,01/01/2012,6.8,156
155,Comoros,M,Education,Secondary,... if she goes out without telling him,01/01/2012,7.1,156
225,Comoros,M,Education,Higher,... if she neglects the children,01/01/2012,3.5,156
225,Comoros,M,Education,No education,... if she neglects the children,01/01/2012,6.6,156
225,Comoros,M,Education,Primary,... if she neglects the children,01/01/2012,8.1,156
225,Comoros,M,Education,Secondary,... if she neglects the children,01/01/2012,9.6,156
295,Comoros,M,Education,Higher,... if she refuses to have sex with him,01/01/2012,2,156
295,Comoros,M,Education,No education,... if she refuses to have sex with him,01/01/2012,10.9,156
295,Comoros,M,Education,Primary,... if she refuses to have sex with him,01/01/2012,7.9,156
295,Comoros,M,Education,Secondary,... if she refuses to have sex with him,01/01/2012,8.7,156
365,Comoros,M,Employment,Employed for cash,... for at least one specific reason,01/01/2012,12.3,156
365,Comoros,M,Employment,Employed for kind,... for at least one specific reason,01/01/2012,23.8,156
365,Comoros,M,Employment,Unemployed,... for at least one specific reason,01/01/2012,22.7,156
85,Comoros,M,Employment,Employed for cash,... if she argues with him,01/01/2012,3.2,156
85,Comoros,M,Employment,Employed for kind,... if she argues with him,01/01/2012,11.3,156
85,Comoros,M,Employment,Unemployed,... if she argues with him,01/01/2012,10.9,156
155,Comoros,M,Employment,Employed for cash,... if she goes out without telling him,01/01/2012,5,156
155,Comoros,M,Employment,Employed for kind,... if she goes out without telling him,01/01/2012,11.5,156
155,Comoros,M,Employment,Unemployed,... if she goes out without telling him,01/01/2012,7.1,156
225,Comoros,M,Employment,Employed for cash,... if she neglects the children,01/01/2012,5.3,156
225,Comoros,M,Employment,Employed for kind,... if she neglects the children,01/01/2012,12,156
225,Comoros,M,Employment,Unemployed,... if she neglects the children,01/01/2012,10.3,156
295,Comoros,M,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2012,6.8,156
295,Comoros,M,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2012,8.2,156
295,Comoros,M,Employment,Unemployed,... if she refuses to have sex with him,01/01/2012,10.4,156
365,Comoros,M,Marital status,Married or living together,... for at least one specific reason,01/01/2012,10.5,156
365,Comoros,M,Marital status,Never married,... for at least one specific reason,01/01/2012,25.4,156
365,Comoros,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2012,20.3,156
85,Comoros,M,Marital status,Married or living together,... if she argues with him,01/01/2012,4,156
85,Comoros,M,Marital status,Never married,... if she argues with him,01/01/2012,10.5,156
85,Comoros,M,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2012,4.3,156
155,Comoros,M,Marital status,Married or living together,... if she goes out without telling him,01/01/2012,4.2,156
155,Comoros,M,Marital status,Never married,... if she goes out without telling him,01/01/2012,10.7,156
155,Comoros,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2012,4.8,156
225,Comoros,M,Marital status,Married or living together,... if she neglects the children,01/01/2012,5.6,156
225,Comoros,M,Marital status,Never married,... if she neglects the children,01/01/2012,10.9,156
225,Comoros,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2012,7.7,156
295,Comoros,M,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2012,4.8,156
295,Comoros,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2012,11.7,156
295,Comoros,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2012,11,156
365,Comoros,M,Residence,Rural,... for at least one specific reason,01/01/2012,18.9,156
365,Comoros,M,Residence,Urban,... for at least one specific reason,01/01/2012,14.3,156
85,Comoros,M,Residence,Rural,... if she argues with him,01/01/2012,7.7,156
85,Comoros,M,Residence,Urban,... if she argues with him,01/01/2012,5.1,156
155,Comoros,M,Residence,Rural,... if she goes out without telling him,01/01/2012,7.8,156
155,Comoros,M,Residence,Urban,... if she goes out without telling him,01/01/2012,5.5,156
225,Comoros,M,Residence,Rural,... if she neglects the children,01/01/2012,9.3,156
225,Comoros,M,Residence,Urban,... if she neglects the children,01/01/2012,5.5,156
295,Comoros,M,Residence,Rural,... if she refuses to have sex with him,01/01/2012,8.3,156
295,Comoros,M,Residence,Urban,... if she refuses to have sex with him,01/01/2012,7.5,156
16,Congo,F,Age,15-24,... if she burns the food,01/01/2011,,149
16,Congo,F,Age,25-34,... if she burns the food,01/01/2011,,149
16,Congo,F,Age,35-49,... if she burns the food,01/01/2011,,149
16,Congo,F,Education,Higher,... if she burns the food,01/01/2011,,149
16,Congo,F,Education,No education,... if she burns the food,01/01/2011,,149
16,Congo,F,Education,Primary,... if she burns the food,01/01/2011,,149
